t 64 855
e 3 47 22
e 3 7 159
e 3 49 66
e 3 11 286
e 3 14 89
e 3 60 122
e 3 50 104
e 3 23 110
e 3 44 72
e 3 32 139
e 3 6 55
e 3 31 275
e 4 35 219
e 4 28 279
e 4 33 294
e 4 48 293
e 4 24 153
e 4 13 270
e 4 5 203
e 4 18 299
e 4 52 43
e 4 56 15
e 4 8 208
e 4 41 284
e 4 17 46
e 4 42 250
e 4 37 176
e 4 16 146
e 4 22 207
e 5 60 304
e 5 34 149
e 5 63 169
e 5 19 19
e 5 47 152
e 5 45 13
e 5 11 52
e 5 10 55
e 5 57 144
e 5 12 247
e 5 29 68
e 5 38 280
e 5 51 101
e 5 61 282
e 5 46 22
e 5 6 217
e 5 26 94
e 5 58 217
e 5 31 61
e 5 53 127
e 5 7 31
e 5 25 17
e 5 40 223
e 5 39 213
e 5 62 147
e 5 14 276
e 5 54 296
e 5 59 69
e 5 44 151
e 5 36 33
e 5 9 28
e 5 15 60
e 5 30 104
e 5 49 143
e 5 20 145
e 5 50 67
e 5 43 3
e 5 55 210
e 5 32 102
e 5 23 211
e 5 27 225
e 5 21 259
e 6 35 218
e 6 56 125
e 6 24 306
e 6 42 238
e 6 13 127
e 6 48 212
e 6 33 47
e 6 8 85
e 6 22 173
e 6 37 175
e 6 28 108
e 6 41 158
e 6 17 122
e 6 52 246
e 6 18 90
e 6 16 205
e 7 35 128
e 7 22 275
e 7 8 179
e 7 42 19
e 7 41 73
e 7 52 58
e 7 37 23
e 7 17 147
e 7 48 110
e 7 16 108
e 7 28 165
e 7 18 147
e 7 33 202
e 7 24 141
e 7 56 19
e 7 13 138
e 8 36 181
e 8 27 2
e 8 62 50
e 8 63 240
e 8 12 134
e 8 55 64
e 8 11 265
e 8 9 38
e 8 21 289
e 8 39 254
e 8 60 7
e 8 50 40
e 8 40 207
e 8 26 208
e 8 57 276
e 8 61 141
e 8 29 14
e 8 34 0
e 8 59 160
e 8 32 94
e 8 30 212
e 8 10 50
e 8 25 117
e 8 43 29
e 8 54 29
e 8 49 33
e 8 19 93
e 8 46 233
e 8 14 122
e 8 15 89
e 8 38 175
e 8 31 5
e 8 45 23
e 8 47 11
e 8 58 73
e 8 53 218
e 8 20 183
e 8 23 0
e 8 51 236
e 8 44 196
e 9 42 276
e 9 35 107
e 9 52 187
e 9 48 239
e 9 13 197
e 9 33 104
e 9 24 32
e 9 41 85
e 9 16 36
e 9 56 80
e 9 28 41
e 9 22 165
e 9 17 161
e 9 37 17
e 9 18 91
e 10 35 276
e 10 42 97
e 10 28 230
e 10 16 281
e 10 13 119
e 10 18 306
e 10 41 287
e 10 22 204
e 10 33 9
e 10 37 112
e 10 17 211
e 10 24 212
e 10 52 165
e 10 48 203
e 10 56 38
e 11 35 88
e 11 52 65
e 11 42 268
e 11 24 31
e 11 16 251
e 11 13 109
e 11 18 59
e 11 48 250
e 11 41 254
e 11 33 56
e 11 56 290
e 11 28 140
e 11 22 168
e 11 37 144
e 11 17 253
e 12 35 69
e 12 24 191
e 12 17 254
e 12 16 107
e 12 42 263
e 12 48 126
e 12 52 104
e 12 18 134
e 12 33 269
e 12 28 4
e 12 41 185
e 12 13 262
e 12 37 34
e 12 22 99
e 12 56 79
e 13 49 247
e 13 44 98
e 13 47 37
e 13 43 102
e 13 59 128
e 13 45 61
e 13 63 61
e 13 15 159
e 13 53 78
e 13 31 22
e 13 55 11
e 13 54 280
e 13 60 209
e 13 27 208
e 13 23 289
e 13 19 173
e 13 32 204
e 13 34 163
e 13 38 294
e 13 40 15
e 13 46 204
e 13 14 230
e 13 30 172
e 13 57 174
e 13 39 271
e 13 29 43
e 13 20 282
e 13 25 301
e 13 36 92
e 13 21 166
e 13 62 26
e 13 58 6
e 13 51 193
e 13 26 282
e 13 61 143
e 13 50 116
e 14 35 77
e 14 24 94
e 14 52 296
e 14 56 52
e 14 48 291
e 14 17 11
e 14 42 102
e 14 18 202
e 14 28 16
e 14 22 59
e 14 41 171
e 14 37 28
e 14 33 241
e 14 16 271
e 15 35 57
e 15 42 247
e 15 56 207
e 15 37 274
e 15 48 122
e 15 33 162
e 15 22 240
e 15 18 207
e 15 41 98
e 15 28 214
e 15 52 90
e 15 17 32
e 15 24 261
e 15 16 232
e 16 40 3
e 16 43 133
e 16 39 250
e 16 55 77
e 16 19 91
e 16 47 128
e 16 23 251
e 16 49 6
e 16 34 104
e 16 26 178
e 16 21 137
e 16 61 277
e 16 27 250
e 16 38 17
e 16 25 109
e 16 50 216
e 16 51 192
e 16 20 123
e 16 44 82
e 16 32 129
e 16 58 286
e 16 62 39
e 16 29 113
e 16 45 67
e 16 63 277
e 16 53 129
e 16 57 103
e 16 36 99
e 16 60 210
e 16 30 298
e 16 31 236
e 16 46 23
e 16 54 272
e 16 59 258
e 17 31 197
e 17 23 73
e 17 32 138
e 17 39 158
e 17 46 258
e 17 25 42
e 17 49 284
e 17 59 63
e 17 47 159
e 17 36 133
e 17 30 150
e 17 50 130
e 17 26 236
e 17 43 119
e 17 40 180
e 17 57 58
e 17 53 17
e 17 58 191
e 17 45 8
e 17 27 69
e 17 20 167
e 17 60 200
e 17 63 221
e 17 44 21
e 17 54 139
e 17 34 137
e 17 55 134
e 17 62 24
e 17 21 280
e 17 51 187
e 17 38 136
e 17 29 257
e 17 61 239
e 17 19 69
e 18 53 275
e 18 50 239
e 18 60 267
e 18 26 295
e 18 55 8
e 18 40 200
e 18 29 209
e 18 31 135
e 18 61 261
e 18 51 198
e 18 44 77
e 18 46 79
e 18 59 47
e 18 20 108
e 18 63 153
e 18 47 13
e 18 25 255
e 18 23 246
e 18 19 94
e 18 43 286
e 18 34 76
e 18 45 172
e 18 21 9
e 18 58 274
e 18 27 192
e 18 36 299
e 18 32 300
e 18 54 185
e 18 57 59
e 18 30 101
e 18 49 117
e 18 38 201
e 18 39 49
e 18 62 264
e 19 35 41
e 19 37 275
e 19 42 153
e 19 24 83
e 19 28 166
e 19 48 237
e 19 22 123
e 19 33 119
e 19 41 63
e 19 56 129
e 19 52 283
e 20 28 103
e 20 35 178
e 20 37 159
e 20 52 36
e 20 42 32
e 20 33 57
e 20 48 82
e 20 22 296
e 20 24 17
e 20 56 196
e 20 41 61
e 21 35 132
e 21 52 156
e 21 28 35
e 21 37 149
e 21 48 305
e 21 24 184
e 21 33 16
e 21 22 112
e 21 42 50
e 21 56 26
e 21 41 155
e 22 62 253
e 22 40 40
e 22 26 226
e 22 50 130
e 22 45 161
e 22 38 32
e 22 55 114
e 22 47 80
e 22 61 2
e 22 43 15
e 22 53 101
e 22 44 180
e 22 23 20
e 22 34 21
e 22 25 1
e 22 32 76
e 22 27 220
e 22 39 114
e 22 46 99
e 22 59 11
e 22 36 50
e 22 30 77
e 22 63 95
e 22 58 70
e 22 60 19
e 22 29 166
e 22 49 261
e 22 54 156
e 22 51 27
e 22 31 36
e 22 57 5
e 23 24 207
e 23 35 250
e 23 37 41
e 23 41 172
e 23 52 304
e 23 48 140
e 23 33 205
e 23 56 255
e 23 42 38
e 23 28 176
e 24 30 289
e 24 50 30
e 24 32 85
e 24 40 123
e 24 27 244
e 24 44 122
e 24 29 32
e 24 46 219
e 24 31 291
e 24 63 276
e 24 58 63
e 24 61 266
e 24 62 210
e 24 51 85
e 24 49 180
e 24 25 54
e 24 43 288
e 24 38 177
e 24 53 202
e 24 59 254
e 24 60 25
e 24 47 242
e 24 54 100
e 24 26 7
e 24 34 175
e 24 45 145
e 24 55 241
e 24 36 256
e 24 39 144
e 24 57 293
e 25 33 75
e 25 35 217
e 25 28 220
e 25 56 160
e 25 52 206
e 25 42 236
e 25 48 57
e 25 41 147
e 25 37 307
e 26 35 198
e 26 42 305
e 26 33 83
e 26 28 79
e 26 48 293
e 26 56 85
e 26 52 209
e 26 37 20
e 26 41 185
e 27 35 98
e 27 42 143
e 27 37 229
e 27 28 29
e 27 41 77
e 27 52 53
e 27 48 33
e 27 33 265
e 27 56 293
e 28 49 236
e 28 29 266
e 28 30 55
e 28 51 2
e 28 55 71
e 28 34 205
e 28 59 210
e 28 36 299
e 28 50 97
e 28 54 153
e 28 44 90
e 28 57 135
e 28 62 178
e 28 46 186
e 28 39 217
e 28 32 267
e 28 47 72
e 28 63 233
e 28 58 67
e 28 40 299
e 28 61 177
e 28 31 118
e 28 45 248
e 28 38 35
e 28 60 72
e 28 53 8
e 28 43 43
e 29 35 282
e 29 42 202
e 29 37 286
e 29 56 98
e 29 48 266
e 29 52 123
e 29 33 70
e 29 41 197
e 30 35 101
e 30 37 193
e 30 52 41
e 30 48 137
e 30 56 104
e 30 41 237
e 30 33 143
e 30 42 214
e 31 35 223
e 31 42 192
e 31 48 240
e 31 52 215
e 31 41 165
e 31 37 208
e 31 33 97
e 31 56 119
e 32 35 75
e 32 48 298
e 32 52 51
e 32 42 158
e 32 56 80
e 32 41 223
e 32 37 167
e 32 33 286
e 33 39 301
e 33 50 75
e 33 58 55
e 33 55 258
e 33 49 69
e 33 60 136
e 33 44 268
e 33 53 204
e 33 40 140
e 33 47 92
e 33 38 205
e 33 61 74
e 33 34 170
e 33 62 114
e 33 36 3
e 33 59 258
e 33 63 223
e 33 43 24
e 33 46 25
e 33 45 160
e 33 51 245
e 33 57 33
e 33 54 135
e 34 35 261
e 34 42 249
e 34 41 14
e 34 48 299
e 34 37 166
e 34 56 247
e 34 52 100
e 35 60 225
e 35 49 95
e 35 43 37
e 35 57 305
e 35 39 59
e 35 53 21
e 35 62 173
e 35 36 106
e 35 51 197
e 35 38 304
e 35 54 255
e 35 44 137
e 35 61 115
e 35 58 216
e 35 40 257
e 35 46 71
e 35 55 157
e 35 47 104
e 35 50 92
e 35 63 137
e 35 59 75
e 35 45 116
e 36 37 142
e 36 48 124
e 36 42 117
e 36 41 43
e 36 52 247
e 36 56 117
e 37 57 169
e 37 45 89
e 37 63 35
e 37 51 275
e 37 53 273
e 37 61 138
e 37 59 34
e 37 44 246
e 37 43 181
e 37 39 24
e 37 49 238
e 37 38 243
e 37 60 211
e 37 54 206
e 37 46 124
e 37 62 237
e 37 55 282
e 37 58 81
e 37 47 122
e 37 50 290
e 37 40 92
e 38 52 19
e 38 56 235
e 38 42 111
e 38 41 161
e 38 48 26
e 39 41 143
e 39 52 252
e 39 42 3
e 39 48 154
e 39 56 21
e 40 48 101
e 40 41 41
e 40 52 198
e 40 42 178
e 40 56 124
e 41 61 274
e 41 60 126
e 41 44 57
e 41 57 259
e 41 50 55
e 41 46 129
e 41 55 72
e 41 51 126
e 41 59 111
e 41 63 42
e 41 43 121
e 41 54 74
e 41 53 64
e 41 45 282
e 41 47 234
e 41 62 287
e 41 58 298
e 41 49 75
e 42 43 98
e 42 59 302
e 42 57 280
e 42 53 66
e 42 61 14
e 42 46 43
e 42 44 280
e 42 49 303
e 42 62 81
e 42 45 103
e 42 47 74
e 42 54 21
e 42 63 25
e 42 55 118
e 42 50 90
e 42 58 273
e 42 51 16
e 42 60 35
e 43 56 198
e 43 48 232
e 43 52 104
e 44 48 134
e 44 56 147
e 44 52 15
e 45 52 62
e 45 56 13
e 45 48 121
e 46 52 56
e 46 48 78
e 46 56 15
e 47 52 29
e 47 48 29
e 47 56 44
e 48 55 34
e 48 62 258
e 48 50 47
e 48 58 148
e 48 59 54
e 48 57 17
e 48 54 257
e 48 51 139
e 48 53 216
e 48 63 97
e 48 49 116
e 48 60 91
e 48 61 174
e 49 52 113
e 49 56 184
e 50 52 302
e 50 56 206
e 51 56 216
e 51 52 60
e 52 59 92
e 52 61 193
e 52 54 133
e 52 63 272
e 52 55 219
e 52 58 136
e 52 57 159
e 52 60 256
e 52 62 181
e 52 53 188
e 53 56 12
e 54 56 284
e 55 56 79
e 56 59 167
e 56 60 23
e 56 61 10
e 56 58 11
e 56 57 256
e 56 63 172
e 56 62 37
